user,item
1817,1589
19,1098
2558,3782
597,2615
1556,4291
1273,669
504,1527
773,812
183,1527
2020,1212
2066,4139
270,502
2119,174
1144,588
2232,1187
1501,1675
1312,1690
23,104
20,2697
57,341
581,867
2149,1910
1081,277
1683,49
256,201
71,788
2052,2226
569,1048
1687,214
1951,695
2278,591
486,120
2619,474
932,311
2199,401
1887,474
806,1163
679,392
2753,3815
522,1356
1142,695
1260,1218
2809,164
433,4329
2365,857
2379,1379
2112,631
898,483
707,1850
2388,104
2258,485
144,1126
2343,343
1312,3808
2562,232
1663,562
2336,229
2410,3394
2078,0
1033,323
562,114
1724,426
2096,1186
2960,27
2262,2486
877,1595
2067,2599
1370,435
1034,230
984,343
1161,36
2730,897
1224,344
1660,88
2355,49
2128,846
205,1222
20,32
2219,1070
682,4139
859,1172
2669,1910
311,1098
1690,4241
1011,915
1151,1858
1583,607
2268,458
1762,231
2080,3807
2176,497
2123,168
1826,332
967,1942
1715,2618
233,332
1266,209
1820,528
2616,1401
2374,277
2715,2215
2737,716
1561,804
958,373
2681,1444
1533,3427
1077,492
1186,716
82,502
2809,786
2089,367
256,1142
1746,641
1815,502
940,1183
2933,139
778,1297
888,10
1727,483
1502,2544
2388,592
564,202
2460,282
1043,426
1401,401
2369,15
1542,519
1994,560
1346,219
360,1689
660,1048
743,221
788,501
103,776
584,1482
2122,186
1967,368
1865,554
2803,864
1851,3807
102,368
858,125
2943,3569
309,2697
2832,250
1473,529
1531,641
952,351
469,2153
1539,1482
2557,535
1384,1461
2473,129
1303,445
786,121
651,143
2119,1174
2869,323
899,49
161,228
2831,1279
244,814
1405,15
2051,1099
1511,497
21,214
294,0
2375,234
1832,1034
1145,5126
674,1099
449,945
1502,323
399,588
414,2618
1359,782
2041,497
2480,1218
1672,522
2687,1324
1157,4030
993,1619
1013,408
233,562
1299,2865
2232,323
1717,125
2232,1047
1213,610
2729,1593
197,1939
884,531
421,1985
1357,92
566,125
413,2596
809,2215
1492,311
247,2320
2861,1039
50,125
362,495
2652,961
2976,846
194,817
1869,340
2181,945
2234,554
2103,329
361,235
1081,112
2968,476
2599,202
1531,450
251,502
1401,473
2281,2500
1584,1048
1577,139
442,915
533,701
584,50
1906,139
1333,126
1943,29
1756,565
324,846
256,370
542,4178
865,1344
930,3815
1996,782
2220,1900
1738,970
1313,1251
2028,1174
1285,476
4,9
1367,818
756,328
1492,497
285,289
573,5329
530,1169
1,2730
928,1527
207,104
1290,124
351,1005
381,1174
1942,393
1830,611
1408,1168
2594,1064
2974,1005
2899,202
2824,555
239,812
11,2558
681,2226
2646,433
2656,234
2169,947
1572,669
1011,29
2070,238
2629,1858
243,340
2528,1339
1353,421
2236,340
2923,1572
910,1987
310,588
1885,806
2820,476
2123,1436
977,324
1073,125
2161,3591
1113,232
182,520
2877,753
2824,1412
2952,71
2007,1527
163,344
1747,604
489,1099
280,304
1429,71
2055,1401
2814,695
1080,3
1993,282
1112,2202
2454,604
2016,229
2303,408
1215,2049
1765,617
1379,4885
2091,1127
723,11
2867,757
969,483
1489,2380
2728,231
896,336
630,421
539,1912
1666,945
787,3782
674,231
319,932
1363,552
2953,327
1925,122
237,489
343,2279
2999,792
2465,4291
1415,3591
1509,21
435,193
798,2023
2496,1106
1756,779
2416,3394
1846,1212
2922,4455
2624,462
663,608
1566,472
1038,489
1953,10
404,649
11,50
753,474
1525,311
1635,4368
546,341
203,61
59,4406
1447,3312
2427,694
2912,2439
1902,707
2863,3139
892,221
1755,1971
153,344
218,472
341,368
897,326
155,1856
2987,1088
797,3312
2032,154
1060,5421
858,782
2089,557
1419,512
1807,474
1033,145
2497,611
2162,554
2927,1204
637,519
326,150
2179,1142
2019,976
753,782
921,3710
1200,1213
909,1183
2210,699
2172,116
607,514
824,69
2459,1692
1449,211
947,90
2438,1216
1959,2618
2423,1168
2889,5124
1309,4900
2769,2215
1393,506
2792,3808
2340,1663
2230,981
1045,473
2799,2320
749,488
2506,145
2486,911
1940,669
1738,0
2498,721
2059,136
2718,686
2347,336
1482,479
1110,498
2621,28
1657,1344
66,3433
976,27
2622,1127
1515,1619
1622,844
2644,168
1205,811
2418,516
2025,3091
2073,1343
1275,591
2482,109
341,783
2286,474
1821,466
2802,503
300,2719
554,156
2908,802
2952,221
1983,485
2115,391
831,429
1378,337
754,487
785,2615
534,29
2705,503
813,484
2997,14
1341,601
252,843
756,825
2570,125
2350,324
2537,554
708,970
1098,3807
2815,1142
2547,1663
1940,1301
359,474
1831,560
1453,212
2953,231
2405,488
666,154
1841,674
2668,142
683,1666
2781,1364
2266,4631
537,1551
1215,4695
1460,1358
553,1316
2387,459
2594,782
76,153
1311,554
1615,476
162,340
699,496
2090,531
1888,135
1833,148
464,332
1659,3808
2637,776
1172,1378
1798,813
2684,3787
1349,465
1011,473
2443,484
2406,4145
1720,804
858,221
2614,1678
920,2615
2594,145
830,20
2501,711
238,49
1964,3091
41,485
1064,4873
2505,476
1659,1899
222,765
2136,550
1820,2203
1795,637
1272,527
809,5551
13,988
1889,1337
658,104
1287,16
968,1380
1665,2099
24,482
2155,472
2971,496
1811,588
2036,458
2851,1995
2335,732
447,472
2183,553
1896,487
1128,234
2085,970
1658,450
2216,1910
421,761
2021,195
1464,1595
30,947
986,68
1890,483
2681,2500
1401,1791
203,2500
2425,71
914,825
108,1850
1600,186
670,116
2408,346
2344,1858
1314,483
1389,681
84,336
2378,1212
2283,1088
422,1304
1081,122
2302,1107
1006,617
2604,1556
2604,1379
2290,3155
399,75
1435,231
262,506
252,502
2198,429
2331,961
2206,778
962,277
2311,1250
840,475
1334,554
2257,492
2077,88
2151,695
2691,512
1066,2320
2711,621
2994,681
34,509
2563,1357
2612,944
1867,465
1939,340
676,235
815,585
54,472
1584,125
1398,240
2732,202
1306,4362
772,333
2299,339
2141,277
1079,1048
1164,1048
1862,1025
1323,1942
1936,484
794,3787
1508,30
1772,558
1595,343
1464,625
2527,579
1067,64
522,960
111,515
654,150
2453,145
1368,490
1962,1017
1478,212
530,489
1209,17
201,326
2521,866
1189,732
728,490
834,474
1483,1279
2223,604
375,930
495,750
2121,2719
975,732
36,911
2149,4279
1343,1398
156,19
240,104
309,1226
2483,759
680,947
1865,1039
2590,19
1550,5016
775,289
830,229
1876,4279
1630,387
663,145
605,1671
957,481
2580,3155
140,89
270,209
498,2320
2768,63
701,501
2972,150
612,176
1084,375
100,1625
574,3049
931,1357
719,214
1957,501
1061,368
2300,3705
1459,1856
2984,231
2547,340
1581,754
809,1899
1441,501
2798,1091
721,129
2053,474
724,1098
105,327
2333,1214
1151,684
1878,356
2921,234
1216,1919
1692,232
1403,169
1439,516
1026,1227
688,1268
1166,209
1965,1484
2440,1183
221,477
1646,427
2519,93
2556,195
1301,1968
2375,504
1230,1184
1830,617
1150,236
364,1893
2570,695
2742,338
1651,839
2889,1821
2642,1048
685,674
612,938
889,1099
2208,588
828,506
1323,2618
2905,507
1596,534
84,3166
2782,3562
2834,7
2515,507
105,916
926,645
1518,667
340,481
2152,474
19,674
362,1593
238,1922
418,360
1490,2615
2458,484
1466,2614
225,1775
1120,1212
1727,477
2968,433
1542,483
351,821
1272,428
255,2217
54,71
1501,214
900,1899
1114,1220
1181,897
344,916
545,4406
405,732
615,1212
2394,1278
874,846
1432,537
2843,2360
820,3371
475,713
1349,774
2092,375
2649,232
122,2618
1798,20
1839,916
1366,588
373,5439
97,494
2906,520
1160,420
554,126
1347,49
2130,1337
2172,145
2662,145
858,813
1412,867
943,1401
2720,104
705,785
2529,75
1216,1212
2202,506
2241,887
237,214
239,407
1053,465
324,1163
864,539
1526,1149
1025,476
1560,111
2677,1196
1178,1098
516,1196
851,488
1039,2719
379,340
133,465
2113,17
1973,1423
206,92
46,445
2419,1048
86,4631
201,333
740,424
175,462
2332,466
1154,50
1186,669
2702,537
1205,863
1176,471
2837,2324
2915,669
1576,2518
503,1142
1561,507
2180,2215
1527,10
1750,2215
2608,497
792,825
2884,234
2970,5551
2344,485
305,655
2226,3149
2960,1638
319,481
2417,4279
2224,5551
1681,507
2666,1125
813,497
2737,1098
1231,1301
2939,1556
2184,339
891,585
1557,288
824,29
835,1125
2381,1126
1437,3513
2237,3413
712,825
1150,1985
74,407
1728,277
423,1279
2414,483
1065,3340
2457,327
1627,1279
547,232
393,88
2550,343
1403,88
2764,1357
838,684
1051,545
1305,3782
302,4631
1078,814
2065,588
1091,5551
252,1401
166,1922
1688,337
1605,341
150,519
2700,17
1576,3804
1136,29
856,326
2577,3569
1765,71
589,496
2206,133
562,818
1392,506
1301,1999
673,4368
2111,1910
1649,489
550,58
1691,104
2140,571
1851,472
2549,370
523,482
1603,190
277,1496
826,71
1512,1442
2153,236
85,1484
2340,29
1079,488
15,1999
2902,3808
1347,61
1043,209
1755,49
568,11
2634,1068
1697,4406
1511,2215
2031,707
1767,984
1459,232
58,519
1159,1186
656,819
2414,481
1955,2022
2416,288
2605,1409
449,1499
933,2558
1460,109
838,1125
1561,474
1023,1861
3,401
2220,3592
248,489
720,3091
2336,1142
2668,805
1326,214
2490,221
215,1900
2319,531
1483,435
985,782
2406,713
855,2380
539,311
2644,604
2951,27
2780,662
1076,4279
2238,154
2759,2320
1668,234
112,825
224,1379
793,1401
1364,784
695,61
425,2961
2614,825
1327,3513
2347,1114
1080,125
890,400
2163,183
1070,500
33,1901
1028,2054
2084,4030
1197,187
2009,1212
2897,323
945,186
883,29
1986,1434
2541,400
2095,474
38,408
2684,288
633,584
2132,1386
223,4375
1607,2664
2610,1212
2045,4279
1886,202
1135,515
548,1296
471,674
384,843
637,1524
305,496
1384,817
1426,995
1232,961
2400,234
2282,1596
376,145
1781,1899
1262,311
1571,1125
577,1595
1323,3098
1461,1272
201,1339
950,229
1777,282
845,682
1852,4369
2661,2352
1378,528
2103,1396
1878,1358
544,334
1820,29
1955,1671
1121,4355
2850,14
2934,1064
1585,201
2897,554
1103,497
2300,326
636,502
901,645
2882,916
452,1572
2801,3782
2175,2202
1663,472
2967,940
1595,29
1387,1899
1668,186
2567,2719
221,779
2925,125
2857,445
720,3098
681,473
1413,402
984,485
1018,732
1176,214
1566,6
2197,1017
1176,867
1991,435
2602,421
748,1943
196,947
130,1048
360,234
2349,473
1382,337
806,1666
356,1309
1617,3155
355,5494
623,168
1171,116
2584,350
1012,804
776,116
1291,945
2834,945
2401,1237
2408,330
1203,587
37,288
2843,4241
2597,234
2597,1034
2602,988
1089,2719
2729,288
2053,1099
2598,400
2666,61
2350,531
477,176
1147,497
2918,1968
2732,186
1940,988
194,517
736,1203
2042,1047
2616,531
1799,1919
1584,918
2711,732
1078,3569
2678,4885
2167,46
2115,846
1890,327
180,468
1474,75
67,803
1621,473
2963,212
1296,911
2702,84
42,477
922,4241
255,822
2220,2328
1144,2961
434,1110
2809,15
144,426
745,474
1768,2555
165,275
1942,554
2502,209
287,393
1415,229
1369,578
1343,1563
1188,669
2196,1675
60,145
2667,1005
439,375
2893,1309
586,474
1072,483
569,3782
685,311
2087,1851
2184,368
2934,867
37,1174
1208,782
321,485
1619,104
2903,453
729,621
2882,1398
994,2730
108,2215
2534,669
1386,1212
320,886
385,1087
1446,537
1052,145
1998,496
1326,552
737,886
2909,699
171,805
642,186
1202,172
2144,843
2391,116
2938,534
444,27
1892,987
1225,547
2267,71
2270,374
1176,484
675,786
15,2014
2679,565
1148,1572
327,435
1741,526
2853,496
1401,3372
908,713
876,291
69,825
2473,34
2975,946
887,1034
1946,774
121,506
2700,2596
2167,432
505,104
1204,401
1307,3417
217,988
1029,204
2139,1400
264,897
2376,754
65,1126
2256,333
83,19
2802,825
2088,585
717,4178
1064,476
120,400
528,488
1463,499
968,288
33,3569
776,288
2366,90
736,2014
615,669
1737,3591
1240,1858
1276,280
2432,716
1692,1114
2990,125
2445,156
1882,2226
1325,1386
2132,1237
2214,4241
34,235
2218,596
1345,867
1557,481
2867,620
2872,812
1052,156
875,1127
68,186
1912,813
1668,1572
397,2014
1513,1549
1748,1482
600,360
100,2202
2712,104
2066,186
1473,1730
456,4537
1126,1687
1595,428
2196,484
696,209
1823,947
850,20
60,344
1605,1148
2451,1357
422,987
1328,34
2492,3
728,230
2335,1939
257,681
2260,1212
1754,3807
86,4279
2239,114
1861,536
2978,789
107,458
979,1126
1029,960
1106,1401
2145,4368
1976,1401
870,1663
2565,711
619,604
753,112
761,2217
1722,608
412,458
2142,713
1127,1619
880,1212
1610,780
149,2500
848,489
1667,669
741,846
242,867
1536,485
63,989
961,506
323,1601
327,9
365,0
825,543
1861,494
2770,944
2892,945
2152,656
1122,1276
723,4279
1980,480
2228,116
2166,586
2357,478
1964,3787
1096,593
2260,669
1978,311
1983,1048
2090,445
1716,488
700,368
1386,784
2577,2337
1621,528
1749,234
1910,1227
1332,68
1029,195
1203,370
2615,960
1196,231
2063,531
642,528
1027,275
1830,916
834,506
48,2865
2292,32
1208,1098
1347,867
2312,3838
98,311
1610,462
304,1473
1732,1910
50,674
2389,113
1888,25
521,168
1176,104
1678,732
1230,531
433,1572
794,2518
1465,145
1240,5176
2064,519
320,4279
1047,594
1494,518
2907,232
1400,209
1394,3804
910,1869
1710,2614
79,435
798,1125
378,50
994,2719
2256,324
1935,1048
1975,947
687,541
937,458
1927,2014
2145,2324
2380,997
1497,209
991,1396
441,1469
1617,1212
739,582
1731,1692
2942,136
835,582
1797,1551
1981,1142
179,582
2578,1442
734,611
37,5294
2633,3
1161,337
120,356
650,503
1362,2032
2767,527
2259,497
2170,635
2655,2697
722,145
2011,6
2514,686
2298,1125
1302,142
2372,1183
458,512
1338,503
1683,655
349,897
2890,533
2530,186
793,1034
1712,3049
1393,1442
1730,3149
1714,986
2827,468
1079,375
928,658
645,2380
816,1141
583,1034
32,209
1954,3887
250,1910
2048,988
766,145
82,460
190,682
182,370
1787,497
655,496
510,277
1410,1942
1326,392
1970,2202
2913,531
512,164
1943,2060
1229,483
258,543
481,282
1067,209
1445,554
2581,92
1668,3371
795,204
440,1912
1651,1572
81,195
811,193
1013,1473
2507,1595
36,908
2016,109
2478,234
107,506
2512,489
1742,834
704,764
1506,473
430,214
2438,1358
2824,945
2328,1184
1446,778
1840,1475
526,202
1715,1910
1564,1048
1803,2719
2744,542
382,1431
2595,761
1762,104
945,81
2798,2380
364,916
1885,717
1475,1663
600,324
2328,27
880,499
606,1412
2695,1663
120,512
2707,188
2115,699
1369,61
2616,996
1348,485
1470,481
2446,1097
2978,420
1102,98
751,2202
1990,408
2418,1386
270,440
857,288
1425,139
167,995
834,1663
2030,348
2469,3804
658,483
2675,3016
1474,782
2002,656
2329,1681
2422,2202
1328,219
1229,482
451,692
644,432
2868,154
261,586
650,340
2157,336
1054,512
114,288
2777,327
2144,488
1453,1019
2772,240
2310,339
1593,332
1616,2217
462,1821
2920,1114
16,10
1545,1358
2080,5494
2433,186
1335,1048
2880,1034
1498,116
588,3591
2550,1412
1060,349
1810,1939
2471,960
1922,49
2878,3058
1975,240
138,1910
161,20
2215,485
683,93
1826,3856
41,2014
50,221
1206,779
1973,603
111,240
660,214
547,1358
1924,562
2297,400
1329,1358
112,780
1491,1593
1168,1378
571,512
1646,526
1318,1226
2599,544
1327,3887
1284,4631
2392,29
1855,961
1457,5093
1515,2558
1696,1624
365,6
90,3591
2710,1071
2350,341
2589,183
941,209
214,527
1229,839
2683,932
1869,234
1437,1596
2543,133
2368,277
1598,1430
2251,1482
2526,323
20,1663
2423,613
1014,1144
862,804
834,1014
190,289
1421,389
2271,516
447,2320
1809,2596
490,3155
138,29
2061,3787
710,701
1270,2337
1872,154
696,477
2699,5551
1653,4271
113,2049
1954,2865
2739,594
747,1912
96,2737
1563,1063
2971,438
813,601
2538,2515
2304,409
783,146
2881,528
1340,240
1403,810
1375,531
952,1339
2612,535
1292,433
1924,1226
156,656
957,911
1061,1137
1143,217
1920,129
936,485
756,515
2737,604
2879,5176
971,5551
2076,1126
328,61
1111,1202
1089,5551
1276,0
494,684
552,4537
213,537
698,332
1842,759
531,500
388,782
1999,209
272,326
790,700
1066,401
182,183
917,29
1064,27
611,2664
491,1242
947,817
31,232
2142,424
785,549
763,1595
2176,472
289,947
395,1144
2289,3808
2747,614
2830,4279
1425,341
482,346
2519,234
1825,240
1389,348
1963,2719
101,1214
1833,4
275,2500
2302,1942
1793,429
2236,332
2729,488
2975,1433
414,49
1924,825
2568,686
948,989
1747,19
2301,825
410,604
857,195
1883,1279
2968,605
1278,503
2414,1212
2186,1584
1031,489
1303,6
1828,104
1719,1212
2326,485
2649,1379
2149,1425
44,1105
2512,214
1693,2348
1233,116
159,1226
1188,1091
2394,394
857,467
1156,655
1916,344
339,1183
2203,970
2779,571
2643,1671
1281,3591
429,1279
1467,825
56,428
1727,488
2712,3787
504,3049
144,507
1685,614
913,234
631,186
135,2328
963,1858
1367,1431
1474,1184
267,344
899,506
2477,311
1643,3091
1046,474
1143,1910
1117,588
1675,502
2220,2023
1463,501
2961,453
1924,1184
2036,336
1417,11
2336,123
2105,2099
2022,5551
770,428
1818,240
1842,9
2321,429
265,148
290,5234
2120,4484
2744,863
1517,408
129,1858
236,487
569,4406
779,453
1566,577
1280,15
2656,1593
964,506
1934,610
2522,1048
999,701
812,367
7,497
1759,15
1216,768
1376,486
474,2618
595,125
272,333
2630,1186
551,1192
1130,944
287,342
2536,809
353,1858
2811,1910
1822,553
1915,2884
1555,1212
2245,4030
2694,49
2669,5429
1613,535
1630,4440
1513,1321
873,1572
1257,3513
99,343
343,4480
2207,476
777,30
2783,408
861,473
2542,846
767,0
2045,1227
1848,717
2047,520
495,947
1332,99
1440,142
904,695
1801,14
1170,479
2807,483
1707,674
1990,1163
2217,897
2433,2049
2956,656
685,288
2956,311
1842,1600
288,2618
1423,465
2575,176
2662,176
958,1168
161,563
600,338
1944,9
692,641
2618,1296
1610,506
2427,2719
2010,554
2847,947
1034,0
2538,1279
785,19
1230,541
783,783
918,658
898,825
2253,238
1229,234
1594,528
197,682
2242,1330
131,234
1183,3787
753,221
929,3804
198,514
2383,221
1561,2337
1020,450
800,544
1011,825
440,764
2033,92
1694,855
2376,2439
2625,825
200,5016
1357,329
502,105
1951,492
2299,783
996,1861
2779,341
544,945
1977,0
2240,340
992,3782
172,1919
1929,87
1527,557
519,908
462,1148
1691,474
2431,543
2942,680
2513,2202
2728,142
1427,24
489,846
700,565
2738,394
1908,11
286,3
1977,2730
805,145
1861,918
2050,1048
1857,825
1399,1105
350,368
1933,49
2139,232
2467,71
189,49
1628,5016
2433,680
2623,867
2825,1687
2343,344
1558,49
459,125
2166,1099
2095,1202
1853,1356
2435,3856
35,392
1792,1692
610,568
2736,392
1986,2049
1120,490
1925,554
447,186
2152,156
1867,1148
911,233
1514,240
2956,481
1051,61
93,401
2730,311
338,1893
1771,916
1388,1624
1499,483
731,813
2588,432
1363,214
2282,474
2023,476
638,125
2572,401
2628,5551
2338,370
1781,1237
2707,1832
2445,238
2174,498
26,1775
1518,1174
601,233
1358,713
977,339
176,695
1331,398
2689,995
2985,231
87,716
1475,3058
869,344
2315,1212
1863,479
1512,531
1785,445
2064,408
1740,545
2277,4368
914,1858
508,494
64,3856
2271,604
1770,341
2729,368
2076,1858
9,1240
522,663
980,825
278,337
2892,463
164,503
442,1910
2828,4631
2114,812
2730,529
2346,947
1422,717
225,221
2558,516
2807,340
2190,1174
384,3808
2036,201
38,586
2316,3705
2770,494
214,487
282,125
1319,696
1114,450
2035,81
1739,344
1704,662
1020,477
892,485
2499,1344
2350,328
1787,288
625,278
2389,291
2792,473
314,89
100,2744
1282,780
2808,5370
1076,782
297,886
2219,325
1316,1142
409,104
1189,682
2236,541
763,209
1596,625
1544,548
2304,3591
303,4369
2178,2331
1686,944
2572,289
1359,499
2089,535
783,510
16,554
1268,3780
2132,2202
2141,432
55,482
2192,1301
1929,682
2193,234
1308,3856
1960,555
1579,1205
1054,863
2259,133
1712,1858
2880,3807
1509,186
868,487
460,428
1292,2200
672,1184
1484,217
851,290
2735,888
2300,364
382,325
33,1025
840,1137
203,344
781,17
420,585
2332,1337
1572,3049
1028,1396
847,4218
459,209
2237,3807
1020,525
1517,116
1670,3807
2899,988
2989,804
1833,153
1250,4349
1964,947
2447,2014
2556,3050
743,839
432,3098
457,2203
1814,3122
339,1484
2118,809
1176,553
692,145
2559,370
621,804
1486,428
2669,2558
1941,133
1028,135
55,50
84,63
2731,1513
2507,116
44,10
2783,17
603,1144
2101,1017
948,534
274,497
2976,537
1298,1509
2704,351
1963,125
1940,514
1217,853
2079,426
2313,1379
2598,554
2132,1093
250,49
1529,5551
1289,4030
2857,2032
2372,1226
2922,32
2427,1126
1961,471
275,392
1221,125
1098,669
1641,674
2871,1912
843,49
1867,46
2638,1506
342,62
2143,1501
2428,571
1087,392
2418,5176
2023,458
2403,1163
1849,346
654,230
2130,717
149,401
300,93
2436,4406
2829,4631
802,667
237,125
2397,3569
877,69
861,3371
1783,679
824,3569
1132,66
2527,1227
1523,930
875,2022
1519,2187
1296,1401
1525,947
2276,625
1581,897
415,476
708,2337
544,545
892,2202
2160,820
1226,520
2433,262
358,29
1200,474
1876,483
1905,471
1762,344
1827,2032
2753,5093
2595,1910
2937,1205
2003,231
2597,186
694,145
2519,145
179,502
2775,490
2779,1398
1299,1821
353,1126
1312,1572
1150,340
206,1398
1029,2408
465,1893
997,109
443,1106
457,534
1465,553
1756,536
1242,1899
2043,5421
690,1406
1060,465
1868,1220
1524,655
2048,1288
2553,1323
2296,234
2357,918
845,507
2095,611
2251,2515
2412,716
1656,701
1792,1556
1120,601
997,804
126,712
421,2961
2087,169
328,3
1108,2000
1686,392
975,681
2182,473
634,105
123,476
2344,1142
2224,778
2386,25
1111,1197
1082,336
2556,783
2435,1285
268,517
2157,1186
533,1316
312,116
584,1496
2021,398
369,2049
913,947
1818,88
2441,139
2377,568
2179,104
1660,1356
2400,346
626,1968
1157,473
1066,488
1144,312
544,1115
585,136
2833,911
2725,682
2065,1319
140,292
1254,458
702,699
2772,1358
1141,313
1596,778
1124,485
2645,1356
1611,161
1420,857
492,9
173,438
2964,332
1762,1184
247,3856
1524,229
1118,139
1541,90
1321,99
2257,465
1167,4340
2553,17
624,116
1312,5329
640,552
765,1187
26,1762
2765,721
212,585
2889,1850
2475,125
2528,543
609,1225
1356,1212
2590,15
13,1115
550,2215
2051,418
2382,186
1642,2439
1758,483
2227,480
2904,483
266,2144
2522,484
1699,29
2012,494
2895,429
1944,805
2718,142
2437,472
2795,218
1356,1919
2338,2054
570,218
1052,732
122,3856
2436,139
2570,1285
293,330
578,562
267,337
2968,547
2140,476
2687,680
904,2220
2831,125
2561,336
528,393
1266,1689
626,311
2680,840
2290,1624
2484,562
727,1218
206,604
148,1226
2010,278
44,885
2577,2618
902,1709
2770,291
2566,4279
1247,1589
46,186
1853,183
2829,429
2806,2697
2534,428
825,201
917,235
748,2202
2651,16
1584,328
683,1687
879,1137
156,109
1315,4746
851,145
2530,17
2227,240
874,529
2255,1239
631,1910
423,150
2355,2697
1536,11
858,867
354,1048
1301,399
301,252
2388,474
2331,1048
2989,489
1972,4178
2589,921
2068,163
2903,2022
2181,145
2014,465
167,21
2757,12
1564,96
1750,27
1808,559
774,945
1304,717
320,3569
1080,514
2570,625
545,3808
2611,1005
575,1048
1335,145
2304,1380
633,2664
1519,435
1599,428
615,1600
526,27
1672,1401
1905,1022
132,336
2396,1858
2380,494
222,1099
1348,1910
264,481
1905,488
2088,3851
1542,557
2040,700
2485,311
158,804
936,6
2054,502
2637,1358
846,488
1970,2032
1765,238
1685,1358
990,741
1404,554
741,129
1380,17
882,1077
1654,327
1787,1595
2907,1625
2680,825
1974,104
672,804
2209,565
1994,543
1698,604
2181,717
2437,485
1482,481
1389,4266
929,429
93,531
1390,2187
2242,721
2853,1589
1377,1850
2244,29
1371,502
995,479
2546,764
2133,1527
1974,29
489,1226
77,2324
820,2320
631,3569
1445,474
375,133
1872,212
2635,592
2853,336
2072,178
1641,3569
299,3700
1876,2618
1010,527
954,594
203,481
2570,563
359,275
1982,537
744,1464
1812,1213
1275,156
2429,388
165,1048
2491,327
1436,2221
1429,554
2395,156
2554,373
1747,186
2961,2099
711,759
199,10
1935,669
1457,2202
1444,960
720,58
1815,288
921,3371
471,337
2604,1048
1354,90
2634,116
1185,793
1027,485
2893,1099
2800,496
457,553
2167,212
1377,506
2474,695
44,1023
1465,1239
1402,81
1327,949
2843,186
1155,332
1876,2032
385,145
1821,1791
26,921
447,867
2738,545
944,1226
2586,169
2108,496
2531,3050
1309,4006
1352,3371
1055,1858
2801,1893
547,474
1031,217
956,2719
2959,839
2923,554
1264,758
178,916
1471,344
1487,178
2877,393
1404,13
2545,1099
306,234
518,169
1649,1502
52,5093
2855,275
809,3787
460,1212
2303,509
0,2153
1740,1144
1736,2153
1074,809
1579,3856
2263,1513
2686,201
1149,340
1589,399
2594,553
88,19
1400,532
1392,341
2105,961
1331,1212
879,145
1232,202
458,231
978,463
158,277
416,311
2658,916
260,343
774,459
890,3807
54,2202
2411,4368
1348,1227
264,441
150,3371
2621,391
1475,232
1131,846
660,916
812,1995
2908,49
367,125
466,2618
1584,2719
1668,839
1351,214
678,209
1312,116
1313,230
2982,85
461,759
2113,344
2850,4631
1864,428
1913,484
2921,432
2961,280
2501,116
423,637
881,519
2792,2380
2984,1442
1654,221
673,2215
737,1442
1038,512
2098,538
166,699
200,701
2976,375
744,415
1226,450
1255,3815
2227,507
2911,784
1591,333
2802,472
1495,1039
861,701
356,2439
437,480
2869,214
837,488
1258,591
202,338
1261,397
660,29
28,89
1957,547
1920,375
2658,1356
1592,221
2704,1019
1766,684
1118,945
1752,520
2653,2498
2053,183
1856,2099
2180,1910
1208,125
375,323
984,336
2065,230
2010,611
682,4900
1072,1999
2204,2439
1631,682
892,275
1650,214
1176,3787
1647,1248
2068,1162
1807,973
1064,1910
991,212
555,481
1865,804
1509,230
85,641
2499,989
357,897
897,500
1344,4406
2145,5251
2119,517
930,161
1239,1379
2585,1048
832,818
1835,1063
2311,339
1626,604
1380,214
377,1334
446,466
2216,1098
2973,1572
1513,1148
2953,214
1808,897
2386,537
1862,3492
1394,145
797,641
74,1186
577,1343
2689,51
1664,506
1047,657
581,3513
1818,428
1758,176
2115,136
2301,2014
1070,540
1144,810
62,3787
1557,474
2086,230
916,113
1286,479
684,3565
979,311
2062,528
2115,106
2156,483
1409,1163
2581,512
2738,3565
922,1048
2617,125
1388,476
945,49
801,133
2079,529
729,793
1799,337
283,674
66,328
841,2730
755,915
1128,1687
2645,209
2924,1227
104,1247
2719,2226
2474,1126
1781,729
1679,29
352,1527
2173,109
2946,4241
84,655
2432,586
661,474
1685,400
962,916
461,305
2820,340
290,3294
730,557
1680,1636
2815,494
2090,211
1085,3462
2962,2215
1579,247
2817,68
1236,1166
2142,313
2064,517
2760,1064
1132,172
463,5176
1632,4695
1686,1851
2642,3782
572,517
567,468
276,234
1260,218
2929,116
1112,145
2446,221
2445,1039
1131,145
2425,4241
1922,2596
599,822
1026,1356
938,438
1784,533
1452,541
504,541
408,344
1168,1892
1069,538
1260,374
2111,473
2870,1438
2160,712
2977,485
1156,1218
2516,433
2071,1108
1050,93
2649,145
353,474
1955,739
986,90
144,536
1456,4349
380,214
1003,4139
1278,468
1016,3569
1676,1098
1247,116
1117,611
2622,473
867,497
2567,202
2325,4631
1549,1202
1471,116
2107,1141
1643,3371
235,209
1574,1624
1790,488
2452,64
1632,407
1640,494
2364,1218
1927,4709
1342,49
106,2500
2121,145
1072,531
1920,818
730,839
1432,565
1622,3306
1359,496
1659,4891
48,161
1978,202
807,344
638,2618
1972,230
654,916
2036,1202
2709,116
483,428
980,392
2168,2215
1627,1226
2757,682
2691,995
1543,2498
2949,3
927,344
804,825
364,867
2451,506
2993,625
2983,825
1343,466
2426,476
831,604
2529,186
